id,name,date,rainfall
310,궁촌,2022-07-27,0
310,궁촌,2022-07-28,4
310,궁촌,2022-07-29,0
310,궁촌,2022-07-30,0
310,궁촌,2022-07-31,1
310,궁촌,2022-08-01,0
310,궁촌,2022-08-02,0
310,궁촌,2022-08-03,.5
310,궁촌,2022-08-04,0
310,궁촌,2022-08-05,0
310,궁촌,2022-08-06,0
310,궁촌,2022-08-07,0
310,궁촌,2022-08-08,1.5
310,궁촌,2022-08-09,20
310,궁촌,2022-08-10,57.5
310,궁촌,2022-08-11,29
311,가야산,2022-07-12,.5
311,가야산,2022-07-13,8.5
311,가야산,2022-07-14,0
311,가야산,2022-07-15,0
311,가야산,2022-07-16,0
311,가야산,2022-07-17,0
311,가야산,2022-07-18,49
311,가야산,2022-07-19,1.5
311,가야산,2022-07-20,0
311,가야산,2022-07-21,6
311,가야산,2022-07-22,0
311,가야산,2022-07-23,1
311,가야산,2022-07-24,5.5
311,가야산,2022-07-25,0
311,가야산,2022-07-26,0
311,가야산,2022-07-27,0
311,가야산,2022-07-28,2
311,가야산,2022-07-29,1
311,가야산,2022-07-30,.5
311,가야산,2022-07-31,86
311,가야산,2022-08-01,63
311,가야산,2022-08-02,4
311,가야산,2022-08-03,1
311,가야산,2022-08-04,1.5
311,가야산,2022-08-05,0
311,가야산,2022-08-06,0
311,가야산,2022-08-07,.5
311,가야산,2022-08-08,0
311,가야산,2022-08-09,0
311,가야산,2022-08-10,5.5
311,가야산,2022-08-11,17
312,주왕산,2022-07-12,0
312,주왕산,2022-07-13,24.5
312,주왕산,2022-07-14,0
312,주왕산,2022-07-15,0
312,주왕산,2022-07-16,0
312,주왕산,2022-07-17,0
312,주왕산,2022-07-18,26
312,주왕산,2022-07-19,0
312,주왕산,2022-07-20,0
312,주왕산,2022-07-21,12.5
312,주왕산,2022-07-22,2.5
312,주왕산,2022-07-23,0
312,주왕산,2022-07-24,18.5
312,주왕산,2022-07-25,0
312,주왕산,2022-07-26,0
312,주왕산,2022-07-27,0
312,주왕산,2022-07-28,0
312,주왕산,2022-07-29,0
312,주왕산,2022-07-30,0
312,주왕산,2022-07-31,.5
312,주왕산,2022-08-01,0
312,주왕산,2022-08-02,.5
312,주왕산,2022-08-03,1
312,주왕산,2022-08-04,0
312,주왕산,2022-08-05,0
312,주왕산,2022-08-06,0
312,주왕산,2022-08-07,0
312,주왕산,2022-08-08,0
312,주왕산,2022-08-09,3.5
312,주왕산,2022-08-10,5
312,주왕산,2022-08-11,11.5
313,양지암,2022-07-12,0
313,양지암,2022-07-13,0
313,양지암,2022-07-14,0
313,양지암,2022-07-15,0
313,양지암,2022-07-16,0
313,양지암,2022-07-17,0
313,양지암,2022-07-18,86
313,양지암,2022-07-19,0
313,양지암,2022-07-20,0
313,양지암,2022-07-21,12.5
313,양지암,2022-07-22,0
313,양지암,2022-07-23,0
313,양지암,2022-07-24,14.5
313,양지암,2022-07-25,0
313,양지암,2022-07-26,0
313,양지암,2022-07-27,0
313,양지암,2022-07-28,0
313,양지암,2022-07-29,0
313,양지암,2022-07-30,0
313,양지암,2022-07-31,7
313,양지암,2022-08-01,1
313,양지암,2022-08-02,14
313,양지암,2022-08-03,3
313,양지암,2022-08-04,0
313,양지암,2022-08-05,0
313,양지암,2022-08-06,0
313,양지암,2022-08-07,0
313,양지암,2022-08-08,0
313,양지암,2022-08-09,0
313,양지암,2022-08-10,0
313,양지암,2022-08-11,0
314,덕유봉,2022-07-12,4
314,덕유봉,2022-07-13,10.5
314,덕유봉,2022-07-14,5
314,덕유봉,2022-07-15,0
314,덕유봉,2022-07-16,0
314,덕유봉,2022-07-17,0
314,덕유봉,2022-07-18,65
314,덕유봉,2022-07-19,9
314,덕유봉,2022-07-20,0
314,덕유봉,2022-07-21,20.5
314,덕유봉,2022-07-22,1
314,덕유봉,2022-07-23,1
314,덕유봉,2022-07-24,9
314,덕유봉,2022-07-25,.5
314,덕유봉,2022-07-26,0
314,덕유봉,2022-07-27,0
314,덕유봉,2022-07-28,0
314,덕유봉,2022-07-29,0
314,덕유봉,2022-07-30,1.5
314,덕유봉,2022-07-31,88
314,덕유봉,2022-08-01,61
314,덕유봉,2022-08-02,1
314,덕유봉,2022-08-03,24
314,덕유봉,2022-08-04,11.5
314,덕유봉,2022-08-05,2
314,덕유봉,2022-08-06,0
314,덕유봉,2022-08-07,5
314,덕유봉,2022-08-08,0
314,덕유봉,2022-08-09,0
314,덕유봉,2022-08-10,12.5
314,덕유봉,2022-08-11,42
315,성삼재,2022-07-12,0
315,성삼재,2022-07-13,0
315,성삼재,2022-07-14,14.5
315,성삼재,2022-07-15,0
315,성삼재,2022-07-16,0
315,성삼재,2022-07-17,0
315,성삼재,2022-07-18,82.5
315,성삼재,2022-07-19,6.5
315,성삼재,2022-07-20,.5
315,성삼재,2022-07-21,10
315,성삼재,2022-07-22,3
315,성삼재,2022-07-23,14
315,성삼재,2022-07-24,21
315,성삼재,2022-07-25,.5
315,성삼재,2022-07-26,0
315,성삼재,2022-07-27,0
315,성삼재,2022-07-28,0
315,성삼재,2022-07-29,0
315,성삼재,2022-07-30,.5
