id,name,date,rainfall
411,마포,1998-08-03,57
411,마포,1998-08-04,240
411,마포,1998-08-05,72.5
411,마포,1998-08-06,112.5
411,마포,1998-08-07,37
411,마포,1998-08-08,327.5
411,마포,1998-08-09,1
411,마포,1998-08-10,75.5
411,마포,1998-08-11,31.5
411,마포,1998-08-12,12
411,마포,1998-08-13,0
411,마포,1998-08-15,60.5
411,마포,1998-08-16,0
411,마포,1998-08-17,2.5
411,마포,1998-08-18,1
411,마포,1998-08-19,0
411,마포,1998-08-20,0
411,마포,1998-08-21,0
411,마포,1998-08-22,0
411,마포,1998-08-23,30.5
411,마포,1998-08-24,0
411,마포,1998-08-25,0
411,마포,1998-08-26,0
411,마포,1998-08-27,35.5
411,마포,1998-08-28,0
411,마포,1998-08-29,0
411,마포,1998-08-30,.5
411,마포,1998-08-31,0
412,서대문,1998-08-01,20
412,서대문,1998-08-02,9
412,서대문,1998-08-03,34
412,서대문,1998-08-04,175.5
412,서대문,1998-08-05,74.5
412,서대문,1998-08-06,129.5
412,서대문,1998-08-07,36.5
412,서대문,1998-08-08,319
412,서대문,1998-08-09,0
412,서대문,1998-08-10,57.5
412,서대문,1998-08-11,29
412,서대문,1998-08-12,12
412,서대문,1998-08-13,.5
412,서대문,1998-08-15,72
412,서대문,1998-08-16,.5
412,서대문,1998-08-17,1
412,서대문,1998-08-18,.5
412,서대문,1998-08-19,0
412,서대문,1998-08-20,.5
412,서대문,1998-08-21,0
412,서대문,1998-08-22,0
412,서대문,1998-08-25,.5
412,서대문,1998-08-26,0
412,서대문,1998-08-27,33.5
412,서대문,1998-08-28,0
412,서대문,1998-08-29,0
412,서대문,1998-08-30,.5
412,서대문,1998-08-31,0
413,광진,1998-08-01,36.5
413,광진,1998-08-02,6.5
413,광진,1998-08-03,77.5
413,광진,1998-08-04,214.5
413,광진,1998-08-05,54.5
413,광진,1998-08-06,72
413,광진,1998-08-07,93.5
413,광진,1998-08-08,332.5
413,광진,1998-08-09,0
413,광진,1998-08-10,39
413,광진,1998-08-11,29
413,광진,1998-08-12,3.5
413,광진,1998-08-13,.5
413,광진,1998-08-15,48
413,광진,1998-08-16,7
413,광진,1998-08-17,.5
413,광진,1998-08-18,0
413,광진,1998-08-19,0
413,광진,1998-08-20,0
413,광진,1998-08-21,0
413,광진,1998-08-22,0
413,광진,1998-08-23,20
413,광진,1998-08-24,1.5
413,광진,1998-08-25,0
413,광진,1998-08-26,0
413,광진,1998-08-27,4.5
413,광진,1998-08-28,.5
413,광진,1998-08-29,0
413,광진,1998-08-30,0
413,광진,1998-08-31,0
414,성북,1998-08-01,27
414,성북,1998-08-02,10
414,성북,1998-08-03,32
414,성북,1998-08-04,141.5
414,성북,1998-08-05,69
414,성북,1998-08-06,162.5
414,성북,1998-08-07,65.5
414,성북,1998-08-08,359.5
414,성북,1998-08-09,0
414,성북,1998-08-10,62.5
414,성북,1998-08-11,40.5
414,성북,1998-08-12,19
414,성북,1998-08-13,0
414,성북,1998-08-15,75.5
414,성북,1998-08-16,0
414,성북,1998-08-17,2.5
414,성북,1998-08-18,0
414,성북,1998-08-19,0
414,성북,1998-08-20,0
414,성북,1998-08-21,0
414,성북,1998-08-22,0
414,성북,1998-08-23,24.5
414,성북,1998-08-24,5.5
414,성북,1998-08-25,0
414,성북,1998-08-26,0
414,성북,1998-08-27,4.5
414,성북,1998-08-28,0
414,성북,1998-08-29,0
414,성북,1998-08-30,2.5
414,성북,1998-08-31,0
415,용산,1998-08-01,22.5
415,용산,1998-08-02,10
415,용산,1998-08-03,54
415,용산,1998-08-04,156.5
415,용산,1998-08-05,62.5
415,용산,1998-08-06,74.5
415,용산,1998-08-07,44.5
415,용산,1998-08-08,315.5
415,용산,1998-08-09,0
415,용산,1998-08-10,54
415,용산,1998-08-11,25
415,용산,1998-08-12,6
415,용산,1998-08-13,0
415,용산,1998-08-15,40
415,용산,1998-08-16,0
415,용산,1998-08-17,0
415,용산,1998-08-18,0
415,용산,1998-08-19,5.5
415,용산,1998-08-20,6.5
415,용산,1998-08-21,0
415,용산,1998-08-22,0
415,용산,1998-08-23,25.5
415,용산,1998-08-24,.5
415,용산,1998-08-25,0
415,용산,1998-08-26,0
415,용산,1998-08-27,11
415,용산,1998-08-28,1.5
415,용산,1998-08-29,1.5
415,용산,1998-08-30,0
415,용산,1998-08-31,0
416,은평,1998-08-01,9.5
416,은평,1998-08-02,4.5
416,은평,1998-08-03,11
416,은평,1998-08-04,80
416,은평,1998-08-05,57.5
416,은평,1998-08-06,138
416,은평,1998-08-07,24.5
416,은평,1998-08-08,242
416,은평,1998-08-09,0
416,은평,1998-08-10,39.5
416,은평,1998-08-11,17
416,은평,1998-08-12,8
416,은평,1998-08-13,0
416,은평,1998-08-15,52
416,은평,1998-08-16,0
416,은평,1998-08-17,7
416,은평,1998-08-18,0
416,은평,1998-08-19,0
416,은평,1998-08-20,0
416,은평,1998-08-21,0
416,은평,1998-08-22,0
416,은평,1998-08-23,6
416,은평,1998-08-24,1
416,은평,1998-08-25,0
416,은평,1998-08-26,0
