x	y	value
988000	1645000	0
988000	1647000	0
988000	1650000	5
988000	1667000	0
988000	1669000	5
988000	1676000	5
988000	1677000	0
988000	1680000	0
988000	1687000	5
988000	1689000	5
988000	1690000	5
989000	1625000	0
989000	1626000	0
989000	1628000	5
989000	1630000	5
989000	1632000	0
989000	1639000	5
989000	1640000	0
989000	1641000	0
989000	1643000	8
989000	1644000	8
989000	1645000	5
989000	1668000	5
989000	1676000	5
989000	1678000	0
990000	1612000	0
990000	1633000	5
990000	1634000	0
990000	1641000	0
990000	1645000	5
990000	1650000	0
990000	1675000	0
990000	1685000	0
990000	1688000	5
991000	1614000	0
991000	1626000	0
991000	1645000	8
991000	1646000	5
991000	1649000	0
991000	1650000	0
991000	1657000	0
991000	1668000	5
991000	1669000	0
991000	1670000	5
991000	1677000	0
991000	1688000	0
991000	1697000	0
992000	1621000	5
992000	1622000	5
992000	1630000	0
992000	1643000	5
992000	1650000	5
992000	1656000	5
992000	1675000	0
992000	1693000	0
992000	1696000	5
992000	1697000	5
992000	1698000	0
993000	1629000	0
993000	1630000	0
993000	1649000	5
993000	1650000	0
993000	1651000	0
993000	1654000	5
993000	1661000	0
993000	1677000	0
993000	1678000	5
993000	1679000	0
993000	1685000	5
993000	1686000	0
993000	1694000	0
993000	1695000	5
994000	1609000	5
994000	1632000	0
994000	1645000	0
994000	1651000	0
994000	1652000	0
994000	1653000	5
994000	1654000	5
994000	1658000	5
994000	1659000	0
994000	1660000	8
994000	1670000	5
994000	1671000	0
994000	1679000	0
994000	1690000	0
994000	1692000	0
994000	1693000	0
994000	1694000	0
994000	1695000	5
994000	1696000	5
994000	1697000	0
994000	1698000	0
995000	1607000	8
995000	1614000	5
995000	1615000	8
995000	1623000	5
995000	1627000	5
995000	1633000	5
995000	1643000	5
995000	1649000	5
995000	1652000	8
995000	1653000	5
995000	1660000	8
995000	1662000	0
995000	1663000	5
995000	1670000	0
995000	1671000	0
995000	1678000	5
995000	1684000	5
995000	1685000	8
995000	1686000	0
995000	1689000	0
995000	1690000	5
995000	1692000	5
995000	1694000	5
995000	1696000	5
995000	1697000	5
995000	1698000	5
996000	1607000	8
996000	1608000	13
996000	1611000	5
996000	1612000	0
996000	1614000	0
996000	1650000	0
996000	1652000	5
996000	1655000	5
996000	1658000	5
996000	1659000	5
996000	1661000	5
996000	1662000	8
996000	1665000	0
996000	1668000	5
996000	1675000	0
996000	1680000	5
996000	1682000	5
996000	1684000	0
996000	1685000	5
996000	1687000	5
996000	1688000	5
996000	1689000	33
996000	1690000	63
996000	1691000	81
996000	1692000	0
996000	1693000	5
996000	1695000	5
996000	1696000	8
997000	1607000	0
997000	1620000	5
997000	1630000	5
997000	1652000	0
997000	1654000	5
997000	1655000	5
997000	1657000	0
997000	1661000	23
997000	1662000	8
997000	1664000	72
997000	1667000	5
997000	1669000	5
997000	1671000	5
997000	1681000	0
997000	1685000	0
997000	1687000	0
997000	1688000	0
997000	1689000	22
997000	1690000	49
997000	1691000	5
997000	1692000	0
997000	1693000	0
998000	1605000	5
998000	1607000	0
998000	1611000	5
998000	1620000	5
998000	1624000	0
998000	1655000	5
998000	1656000	5
998000	1657000	5
998000	1658000	8
998000	1659000	73
998000	1660000	59
998000	1661000	83
998000	1662000	58
998000	1663000	167
998000	1664000	349
998000	1665000	158
998000	1667000	0
998000	1668000	5
998000	1669000	0
998000	1677000	5
998000	1679000	5
998000	1688000	5
998000	1690000	8
998000	1691000	8
998000	1692000	8
999000	1610000	0
999000	1626000	5
999000	1641000	0
999000	1654000	5
999000	1655000	0
999000	1657000	5
999000	1658000	22
999000	1659000	453
999000	1660000	518
999000	1661000	38
999000	1662000	105
999000	1663000	79
999000	1664000	159
999000	1665000	150
999000	1666000	60
999000	1688000	5
999000	1690000	5
999000	1693000	0
900000	1700000	5
900000	1702000	5
900000	1707000	8
900000	1711000	5
900000	1757000	5
901000	1702000	0
901000	1709000	5
901000	1710000	0
901000	1757000	5
901000	1759000	5
902000	1708000	5
902000	1709000	5
902000	1710000	5
902000	1713000	8
902000	1757000	5
902000	1759000	5
903000	1700000	0
903000	1707000	18
903000	1708000	5
903000	1709000	5
903000	1710000	5
903000	1713000	5
903000	1714000	0
903000	1715000	0
903000	1717000	0
903000	1756000	0
904000	1700000	5
904000	1702000	0
904000	1705000	0
904000	1706000	8
904000	1707000	74
904000	1708000	5
904000	1710000	0
904000	1711000	197
904000	1712000	43
904000	1713000	5
904000	1714000	5
904000	1717000	5
904000	1757000	0
904000	1787000	5
905000	1700000	0
905000	1701000	5
905000	1702000	5
905000	1703000	0
905000	1704000	5
905000	1705000	8
905000	1706000	5
905000	1707000	8
905000	1710000	5
905000	1711000	8
905000	1712000	54
905000	1716000	5
905000	1717000	0
905000	1719000	0
905000	1749000	5
905000	1758000	5
906000	1700000	8
906000	1701000	5
906000	1703000	0
906000	1704000	8
906000	1709000	0
906000	1710000	5
906000	1711000	8
906000	1712000	5
906000	1713000	5
906000	1714000	0
906000	1716000	5
906000	1718000	0
906000	1719000	5
906000	1720000	5
906000	1722000	5
906000	1734000	5
906000	1736000	8
906000	1737000	5
906000	1738000	5
907000	1700000	0
907000	1701000	8
907000	1702000	5
907000	1703000	5
907000	1704000	0
907000	1706000	5
907000	1707000	0
907000	1708000	0
907000	1709000	0
907000	1711000	5
907000	1712000	0
907000	1713000	5
907000	1714000	8
907000	1718000	0
907000	1719000	0
907000	1720000	5
907000	1722000	5
907000	1734000	5
907000	1736000	8
907000	1737000	21
907000	1738000	0
908000	1702000	0
908000	1705000	5
908000	1707000	0
908000	1708000	5
908000	1709000	5
908000	1711000	0
908000	1712000	0
908000	1716000	8
908000	1718000	0
908000	1720000	0
908000	1722000	0
908000	1724000	0
908000	1734000	5
908000	1735000	5
908000	1738000	5
908000	1739000	0
908000	1760000	5
909000	1700000	5
909000	1701000	0
909000	1702000	0
909000	1703000	0
909000	1705000	8
909000	1706000	0
909000	1707000	5
909000	1711000	5
909000	1719000	0
909000	1721000	0
909000	1722000	0
909000	1723000	5
909000	1739000	0
909000	1761000	0
909000	1793000	5
909000	1794000	0
910000	1700000	5
910000	1701000	5
910000	1702000	5
910000	1705000	0
910000	1706000	5
910000	1709000	8
910000	1717000	5
910000	1722000	0
910000	1726000	5
910000	1732000	5
910000	1736000	0
910000	1737000	5
910000	1740000	5
910000	1793000	0
910000	1794000	8
910000	1795000	13
911000	1700000	0
911000	1701000	5
911000	1704000	0
911000	1705000	5
911000	1706000	5
911000	1708000	0
911000	1711000	0
911000	1712000	0
911000	1718000	0
911000	1719000	5
911000	1721000	5
911000	1722000	0
911000	1740000	0
911000	1741000	0
911000	1742000	5
911000	1795000	8
911000	1796000	5
912000	1700000	5
912000	1704000	0
912000	1705000	0
912000	1708000	5
912000	1718000	5
912000	1719000	0
912000	1726000	5
912000	1739000	5
912000	1740000	5
912000	1741000	8
912000	1743000	5
912000	1744000	0
912000	1795000	8
912000	1796000	8
912000	1797000	5
913000	1700000	5
913000	1701000	8
913000	1702000	0
913000	1703000	0
913000	1704000	0
913000	1705000	0
913000	1707000	0
913000	1708000	5
913000	1713000	0
913000	1716000	0
913000	1718000	5
913000	1720000	0
913000	1724000	0
913000	1725000	5
913000	1732000	0
913000	1795000	5
914000	1700000	5
914000	1701000	5
914000	1704000	0
914000	1706000	5
914000	1707000	0
914000	1713000	8
914000	1714000	0
914000	1725000	8
914000	1726000	8
914000	1727000	5
914000	1782000	13
914000	1795000	8
914000	1796000	0
915000	1700000	5
915000	1701000	0
915000	1704000	0
915000	1707000	0
915000	1711000	5
915000	1713000	0
915000	1714000	0
915000	1726000	0
915000	1727000	5
915000	1733000	5
915000	1734000	0
915000	1772000	0
915000	1774000	23
915000	1793000	5
915000	1795000	5
915000	1797000	5
916000	1700000	8
916000	1701000	0
916000	1703000	0
916000	1706000	0
916000	1709000	0
916000	1712000	0
916000	1713000	5
916000	1718000	5
916000	1744000	5
916000	1774000	8
916000	1793000	5
916000	1794000	0
916000	1797000	0
916000	1798000	5
917000	1700000	0
917000	1703000	5
917000	1705000	5
917000	1706000	0
917000	1707000	5
917000	1710000	5
917000	1715000	0
917000	1716000	5
917000	1717000	0
917000	1723000	5
917000	1727000	0
917000	1733000	0
917000	1734000	5
917000	1745000	5
917000	1773000	0
917000	1774000	0
917000	1793000	5
917000	1797000	5
918000	1702000	5
918000	1705000	8
918000	1713000	0
918000	1714000	0
918000	1715000	0
918000	1720000	5
918000	1723000	5
918000	1724000	0
918000	1732000	8
918000	1745000	5
918000	1773000	8
918000	1793000	8
918000	1794000	0
918000	1796000	0
918000	1798000	0
919000	1701000	0
919000	1702000	5
919000	1703000	5
919000	1706000	0
919000	1710000	0
919000	1712000	8
919000	1715000	0
919000	1721000	5
919000	1722000	5
919000	1726000	0
919000	1732000	13
919000	1733000	5
919000	1740000	5
919000	1741000	0
919000	1748000	0
919000	1791000	5
919000	1793000	5
919000	1794000	8
919000	1798000	0
920000	1702000	5
920000	1709000	5
920000	1710000	5
920000	1712000	5
920000	1722000	5
920000	1729000	0
920000	1733000	0
920000	1734000	0
920000	1748000	5
920000	1749000	0
920000	1770000	8
920000	1789000	0
920000	1790000	0
921000	1710000	8
921000	1712000	0
921000	1715000	0
921000	1716000	8
921000	1717000	0
921000	1723000	5
921000	1729000	0
921000	1735000	0
921000	1736000	0
921000	1746000	5
921000	1754000	5
921000	1769000	30
921000	1770000	8
921000	1774000	5
921000	1787000	5
922000	1700000	0
922000	1707000	0
922000	1708000	5
922000	1748000	5
922000	1750000	5
922000	1753000	0
922000	1754000	0
922000	1755000	5
922000	1767000	0
922000	1768000	5
922000	1770000	8
922000	1773000	5
922000	1784000	8
922000	1785000	5
922000	1786000	8
922000	1789000	5
922000	1790000	8
923000	1703000	0
923000	1710000	5
923000	1712000	5
923000	1715000	5
923000	1716000	0
923000	1717000	5
923000	1724000	5
923000	1726000	5
923000	1734000	5
923000	1746000	0
923000	1748000	0
923000	1771000	5
923000	1775000	5
923000	1784000	0
923000	1788000	8
923000	1789000	5
923000	1790000	5
923000	1793000	0
924000	1700000	0
924000	1705000	5
924000	1711000	5
924000	1712000	0
924000	1715000	5
924000	1716000	5
924000	1717000	8
924000	1718000	5
924000	1724000	8
924000	1725000	8
924000	1726000	5
924000	1733000	0
924000	1734000	0
924000	1735000	5
924000	1736000	5
924000	1738000	5
924000	1740000	5
924000	1743000	5
924000	1745000	8
924000	1746000	0
924000	1748000	0
924000	1767000	0
924000	1769000	5
924000	1773000	8
924000	1775000	0
924000	1781000	0
924000	1783000	8
924000	1785000	5
924000	1787000	5
924000	1788000	0
924000	1789000	0
924000	1795000	0
924000	1797000	0
925000	1712000	8
925000	1714000	0
925000	1715000	5
925000	1717000	5
925000	1722000	5
925000	1724000	8
925000	1730000	0
925000	1731000	8
925000	1732000	8
925000	1733000	8
925000	1734000	5
925000	1736000	0
925000	1739000	5
925000	1743000	5
925000	1744000	0
925000	1745000	5
925000	1746000	5
925000	1749000	0
925000	1767000	8
925000	1769000	5
925000	1772000	0
925000	1773000	52
925000	1774000	38
925000	1775000	44
925000	1776000	215
925000	1780000	0
925000	1783000	5
925000	1787000	0
925000	1790000	0
925000	1798000	0
926000	1712000	0
926000	1713000	8
926000	1714000	5
926000	1715000	110
926000	1716000	135
926000	1719000	5
926000	1720000	0
926000	1724000	0
926000	1728000	0
926000	1731000	0
926000	1736000	5
926000	1746000	5
926000	1748000	5
926000	1749000	0
926000	1752000	0
926000	1768000	0
926000	1769000	5
926000	1770000	5
926000	1771000	50
926000	1772000	171
926000	1773000	52
926000	1774000	240
926000	1775000	73
926000	1776000	30
926000	1779000	13
926000	1780000	27
926000	1781000	5
926000	1786000	8
926000	1787000	196
926000	1788000	27
926000	1789000	0
926000	1791000	5
926000	1797000	5
926000	1798000	0
927000	1708000	0
927000	1714000	25
927000	1715000	97
927000	1716000	73
927000	1717000	8
927000	1721000	5
927000	1722000	5
927000	1724000	5
927000	1725000	13
927000	1729000	5
927000	1734000	5
927000	1735000	8
927000	1739000	5
927000	1740000	5
927000	1744000	0
927000	1747000	5
927000	1750000	0
927000	1751000	13
927000	1752000	13
927000	1755000	0
927000	1761000	5
927000	1768000	0
927000	1769000	5
927000	1771000	92
927000	1772000	79
927000	1773000	192
927000	1774000	369
927000	1775000	164
927000	1776000	57
927000	1777000	26
927000	1779000	44
927000	1780000	40
927000	1781000	5
927000	1782000	5
927000	1786000	28
927000	1787000	66
927000	1788000	5
927000	1789000	0
927000	1791000	0
927000	1792000	0
927000	1794000	0
927000	1795000	5
927000	1796000	0
928000	1712000	0
928000	1715000	91
928000	1716000	118
928000	1719000	0
928000	1720000	5
928000	1722000	5
928000	1726000	0
928000	1727000	0
928000	1730000	0
928000	1736000	5
928000	1737000	8
928000	1738000	5
928000	1740000	0
928000	1741000	5
928000	1742000	5
928000	1744000	5
928000	1745000	0
928000	1746000	5
928000	1747000	5
928000	1748000	8
928000	1750000	5
928000	1751000	5
928000	1761000	5
928000	1762000	0
928000	1768000	5
928000	1769000	5
928000	1770000	0
928000	1773000	422
928000	1774000	618
928000	1775000	158
928000	1776000	65
928000	1777000	23
928000	1779000	49
928000	1780000	25
928000	1781000	0
928000	1782000	0
928000	1783000	13
928000	1784000	5
928000	1785000	5
928000	1787000	13
928000	1788000	5
928000	1790000	5
929000	1701000	5
929000	1702000	5
929000	1703000	0
929000	1706000	0
929000	1707000	0
929000	1714000	8
929000	1715000	12
929000	1719000	5
929000	1724000	5
929000	1725000	5
929000	1728000	5
929000	1735000	0
929000	1737000	8
929000	1738000	5
929000	1741000	5
929000	1742000	5
929000	1743000	5
929000	1744000	0
929000	1745000	0
929000	1747000	5
929000	1748000	8
929000	1750000	8
929000	1752000	5
929000	1754000	5
929000	1760000	5
929000	1762000	5
929000	1768000	0
929000	1771000	0
929000	1772000	367
929000	1773000	206
929000	1774000	626
929000	1775000	226
929000	1776000	507
929000	1777000	5
929000	1778000	0
929000	1779000	0
929000	1781000	5
929000	1783000	0
929000	1785000	0
929000	1787000	5
929000	1789000	0
929000	1791000	5
929000	1793000	5
930000	1700000	0
930000	1701000	5
930000	1703000	8
930000	1705000	5
930000	1706000	5
930000	1711000	5
930000	1714000	5
930000	1715000	44
930000	1719000	0
930000	1722000	0
930000	1725000	0
930000	1726000	5
930000	1727000	0
930000	1729000	5
930000	1730000	0
930000	1743000	5
930000	1746000	8
930000	1747000	243
930000	1748000	53
930000	1749000	8
930000	1750000	5
930000	1752000	0
930000	1753000	5
930000	1760000	0
930000	1761000	0
930000	1762000	5
930000	1763000	0
930000	1766000	0
930000	1767000	5
930000	1768000	0
930000	1770000	0
930000	1773000	68
930000	1774000	732
930000	1775000	164
930000	1776000	75
930000	1779000	0
930000	1780000	5
930000	1781000	5
930000	1782000	8
930000	1786000	0
930000	1787000	5
931000	1700000	5
931000	1701000	5
931000	1703000	0
931000	1713000	8
931000	1715000	5
931000	1720000	0
931000	1724000	5
931000	1727000	5
931000	1732000	5
931000	1733000	5
931000	1734000	8
931000	1735000	0
931000	1738000	0
931000	1743000	5
931000	1744000	5
931000	1745000	5
931000	1746000	5
931000	1747000	244
931000	1748000	73
931000	1750000	8
931000	1752000	5
931000	1753000	0
931000	1758000	5
931000	1759000	8
931000	1763000	5
931000	1767000	0
931000	1769000	0
931000	1773000	17
931000	1774000	307
931000	1775000	361
931000	1776000	604
931000	1777000	5
931000	1780000	5
931000	1783000	5
931000	1790000	0
931000	1791000	5
931000	1799000	5
932000	1700000	18
932000	1706000	5
932000	1721000	8
932000	1723000	5
932000	1727000	5
932000	1735000	5
932000	1737000	0
932000	1738000	5
932000	1743000	0
932000	1746000	8
932000	1748000	5
932000	1750000	5
932000	1751000	0
932000	1760000	0
932000	1761000	5
932000	1767000	8
932000	1768000	13
932000	1771000	5
932000	1772000	5
932000	1774000	27
932000	1775000	132
932000	1776000	50
932000	1777000	94
932000	1781000	0
932000	1784000	5
932000	1786000	5
932000	1787000	5
932000	1788000	5
932000	1791000	5
932000	1792000	5
932000	1793000	5
932000	1796000	0
933000	1700000	8
933000	1701000	5
933000	1702000	8
933000	1703000	0
933000	1704000	5
933000	1705000	0
933000	1708000	5
933000	1709000	0
933000	1710000	0
933000	1714000	5
933000	1728000	5
933000	1730000	0
933000	1731000	0
933000	1732000	5
933000	1734000	5
933000	1735000	5
933000	1740000	5
933000	1741000	0
933000	1745000	0
933000	1746000	0
933000	1749000	5
933000	1751000	0
933000	1752000	0
933000	1757000	5
933000	1759000	0
933000	1760000	5
933000	1761000	5
933000	1762000	0
933000	1767000	5
933000	1768000	8
933000	1769000	5
933000	1770000	0
933000	1771000	5
933000	1772000	0
933000	1773000	0
933000	1774000	5
933000	1775000	31
933000	1776000	5
933000	1777000	0
933000	1778000	5
933000	1779000	0
933000	1782000	5
933000	1783000	5
933000	1787000	0
933000	1789000	0
933000	1791000	5
933000	1793000	5
933000	1794000	0
933000	1796000	5
933000	1797000	0
934000	1700000	158
934000	1701000	30
934000	1702000	8
934000	1704000	0
934000	1706000	5
934000	1707000	5
934000	1708000	5
934000	1709000	5
934000	1710000	5
934000	1713000	0
934000	1714000	0
934000	1715000	5
934000	1716000	5
934000	1723000	0
934000	1727000	5
934000	1728000	5
934000	1729000	5
934000	1730000	0
934000	1733000	0
934000	1734000	8
934000	1736000	5
934000	1738000	0
934000	1740000	5
934000	1743000	8
934000	1744000	5
934000	1761000	0
934000	1769000	8
934000	1770000	5
934000	1771000	5
934000	1774000	5
934000	1775000	5
934000	1776000	0
934000	1777000	5
934000	1778000	5
934000	1779000	5
934000	1780000	5
934000	1783000	5
934000	1784000	5
934000	1786000	0
934000	1788000	0
934000	1789000	0
934000	1790000	5
934000	1791000	5
934000	1792000	0
934000	1796000	0
935000	1700000	49
935000	1701000	62
935000	1702000	8
935000	1703000	0
935000	1710000	5
935000	1713000	5
935000	1716000	0
935000	1726000	0
935000	1727000	5
935000	1728000	5
935000	1729000	5
935000	1739000	0
935000	1740000	5
935000	1741000	5
935000	1743000	5
935000	1745000	5
935000	1746000	0
935000	1747000	5
935000	1755000	5
935000	1757000	5
935000	1770000	5
935000	1773000	5
935000	1774000	0
935000	1775000	0
935000	1777000	5
935000	1778000	0
935000	1782000	5
935000	1784000	0
935000	1785000	0
935000	1786000	5
935000	1791000	0
935000	1794000	0
935000	1797000	0
936000	1701000	13
936000	1702000	5
936000	1703000	53
936000	1707000	5
936000	1709000	0
936000	1712000	0
936000	1715000	0
936000	1716000	5
936000	1717000	0
936000	1722000	0
936000	1727000	0
936000	1730000	0
936000	1732000	0
936000	1738000	0
936000	1740000	5
936000	1741000	0
936000	1742000	5
936000	1744000	0
936000	1745000	0
936000	1747000	5
936000	1752000	5
936000	1753000	0
936000	1754000	5
936000	1755000	5
936000	1758000	0
936000	1760000	0
936000	1765000	0
936000	1768000	0
936000	1769000	0
936000	1772000	5
936000	1773000	8
936000	1774000	0
936000	1775000	0
936000	1776000	5
936000	1777000	8
936000	1779000	5
936000	1780000	5
936000	1785000	5
936000	1786000	5
936000	1787000	5
936000	1788000	0
936000	1790000	5
936000	1791000	5
936000	1794000	0
936000	1799000	0
937000	1702000	8
937000	1703000	5
937000	1704000	8
937000	1705000	5
937000	1706000	0
937000	1714000	5
937000	1715000	0
937000	1716000	0
937000	1717000	8
937000	1723000	0
937000	1725000	8
937000	1727000	5
937000	1729000	8
937000	1730000	5
937000	1733000	0
937000	1735000	5
937000	1738000	5
937000	1740000	0
937000	1744000	8
937000	1745000	5
937000	1748000	5
937000	1750000	5
937000	1757000	5
937000	1761000	5
937000	1762000	5
937000	1763000	5
937000	1765000	0
937000	1766000	0
937000	1768000	0
937000	1772000	23
937000	1773000	5
937000	1777000	0
937000	1778000	5
937000	1779000	0
937000	1780000	5
937000	1783000	0
937000	1784000	0
937000	1787000	5
937000	1788000	0
937000	1791000	5
937000	1792000	5
937000	1793000	0
938000	1702000	5
938000	1704000	5
938000	1705000	5
938000	1706000	0
938000	1715000	0
938000	1725000	0
938000	1729000	0
938000	1731000	5
938000	1749000	5
938000	1750000	8
938000	1752000	0
938000	1758000	0
938000	1761000	5
938000	1762000	8
938000	1763000	0
938000	1769000	0
938000	1770000	0
938000	1771000	0
938000	1772000	13
938000	1773000	0
938000	1775000	0
938000	1776000	0
938000	1784000	5
938000	1785000	0
938000	1786000	0
938000	1788000	5
938000	1792000	0
938000	1798000	5
939000	1705000	8
939000	1710000	0
939000	1723000	0
939000	1725000	0
939000	1726000	0
939000	1727000	0
939000	1728000	5
939000	1730000	30
939000	1732000	14
939000	1733000	0
939000	1734000	0
939000	1739000	5
939000	1740000	0
939000	1742000	0
939000	1743000	5
939000	1745000	0
939000	1750000	0
939000	1754000	5
939000	1756000	0
939000	1757000	0
939000	1758000	5
939000	1759000	5
939000	1764000	0
939000	1765000	5
939000	1766000	0
939000	1771000	5
939000	1772000	0
939000	1773000	0
939000	1774000	5
939000	1775000	5
939000	1776000	0
939000	1779000	5
939000	1781000	5
939000	1785000	0
939000	1787000	0
939000	1788000	0
939000	1798000	0
940000	1702000	0
940000	1723000	5
940000	1724000	0
940000	1725000	0
940000	1726000	5
940000	1729000	59
940000	1730000	158
940000	1731000	13
940000	1732000	0
940000	1733000	0
940000	1734000	8
940000	1735000	5
940000	1736000	5
940000	1737000	5
940000	1738000	0
940000	1740000	5
940000	1741000	5
940000	1742000	0
940000	1743000	8
940000	1746000	5
940000	1747000	5
940000	1748000	5
940000	1749000	5
940000	1750000	5
940000	1751000	0
940000	1754000	5
940000	1755000	0
940000	1758000	8
940000	1759000	5
940000	1760000	0
940000	1761000	0
940000	1762000	5
940000	1765000	0
940000	1766000	0
940000	1768000	5
940000	1773000	0
940000	1774000	0
940000	1776000	5
940000	1777000	0
940000	1781000	0
940000	1782000	5
940000	1785000	5
940000	1786000	0
940000	1797000	0
941000	1715000	5
941000	1726000	0
941000	1728000	5
941000	1729000	158
941000	1730000	106
941000	1731000	290
941000	1732000	184
941000	1733000	0
941000	1734000	0
941000	1737000	5
941000	1741000	0
941000	1743000	5
941000	1748000	5
941000	1749000	5
941000	1750000	5
941000	1751000	5
941000	1752000	0
941000	1753000	8
941000	1755000	0
941000	1758000	0
941000	1759000	0
941000	1760000	0
941000	1766000	5
941000	1767000	5
941000	1768000	5
941000	1771000	5
941000	1775000	0
941000	1776000	8
941000	1777000	0
941000	1781000	0
941000	1783000	0
941000	1787000	5
941000	1789000	0
941000	1792000	5
942000	1704000	5
942000	1706000	0
942000	1709000	5
942000	1727000	0
942000	1728000	103
942000	1729000	288
942000	1730000	44
942000	1731000	63
942000	1732000	91
942000	1733000	5
942000	1735000	5
942000	1736000	5
942000	1739000	5
942000	1748000	5
942000	1752000	5
942000	1754000	5
942000	1755000	5
942000	1756000	0
942000	1760000	5
942000	1762000	5
942000	1764000	5
942000	1766000	0
942000	1768000	0
942000	1771000	5
942000	1773000	5
942000	1778000	5
942000	1779000	0
942000	1780000	0
942000	1783000	5
942000	1786000	5
942000	1791000	5
942000	1796000	0
942000	1797000	5
942000	1799000	0
943000	1700000	5
943000	1711000	0
943000	1712000	8
943000	1713000	5
943000	1715000	5
943000	1727000	0
943000	1728000	13
943000	1729000	373
943000	1731000	5
943000	1733000	5
943000	1734000	5
943000	1737000	0
943000	1738000	8
943000	1739000	0
943000	1744000	8
943000	1748000	5
943000	1751000	0
943000	1752000	0
943000	1754000	5
943000	1755000	96
943000	1756000	8
943000	1757000	8
943000	1759000	0
943000	1763000	0
943000	1764000	5
943000	1766000	5
943000	1769000	5
943000	1774000	0
943000	1775000	8
943000	1776000	8
943000	1777000	5
943000	1778000	0
943000	1779000	5
943000	1785000	0
943000	1796000	0
943000	1798000	0
943000	1799000	0
944000	1710000	5
944000	1712000	0
944000	1725000	5
944000	1726000	5
944000	1727000	8
944000	1728000	0
944000	1729000	0
944000	1731000	5
944000	1732000	5
944000	1733000	0
944000	1734000	5
944000	1735000	29
944000	1740000	5
944000	1741000	0
944000	1742000	0
944000	1743000	18
944000	1744000	42
944000	1745000	5
944000	1746000	0
944000	1747000	5
944000	1748000	0
944000	1749000	0
944000	1751000	0
944000	1755000	70
944000	1756000	112
944000	1757000	31
944000	1759000	5
944000	1767000	5
944000	1770000	8
944000	1772000	0
944000	1775000	0
944000	1776000	5
944000	1777000	0
944000	1778000	0
944000	1781000	0
944000	1782000	0
944000	1784000	5
944000	1788000	0
944000	1789000	0
944000	1797000	0
944000	1799000	0
945000	1702000	0
945000	1715000	5
945000	1717000	0
945000	1726000	0
945000	1728000	5
945000	1732000	5
945000	1733000	0
945000	1735000	5
945000	1736000	0
945000	1738000	5
945000	1741000	5
945000	1744000	14
945000	1745000	0
945000	1754000	5
945000	1755000	101
945000	1756000	265
945000	1757000	109
945000	1758000	5
945000	1759000	5
945000	1762000	0
945000	1763000	5
945000	1766000	5
945000	1771000	8
945000	1779000	5
945000	1781000	5
945000	1790000	5
945000	1794000	0
945000	1795000	5
945000	1796000	5
945000	1797000	5
945000	1798000	5
945000	1799000	8
946000	1700000	5
946000	1701000	5
946000	1702000	5
946000	1706000	5
946000	1710000	5
946000	1711000	0
946000	1714000	8
946000	1716000	0
946000	1717000	8
946000	1724000	5
946000	1726000	5
946000	1731000	0
946000	1732000	5
946000	1734000	5
946000	1740000	5
946000	1741000	0
946000	1744000	5
946000	1745000	0
946000	1746000	0
946000	1751000	5
946000	1752000	0
946000	1755000	155
946000	1756000	226
946000	1757000	0
946000	1758000	0
946000	1760000	5
946000	1761000	0
946000	1766000	5
946000	1768000	8
946000	1769000	0
946000	1770000	0
946000	1771000	0
946000	1772000	5
946000	1773000	5
946000	1775000	5
946000	1778000	0
946000	1779000	0
946000	1781000	5
946000	1783000	5
946000	1784000	5
946000	1785000	5
946000	1794000	0
946000	1797000	5
946000	1798000	0
947000	1700000	5
947000	1701000	5
947000	1702000	5
947000	1708000	0
947000	1715000	5
947000	1717000	5
947000	1718000	0
947000	1725000	5
947000	1730000	0
947000	1731000	0
947000	1734000	0
947000	1736000	0
947000	1737000	5
947000	1738000	5
947000	1741000	5
947000	1744000	0
947000	1746000	0
947000	1748000	5
947000	1751000	0
947000	1753000	5
947000	1754000	0
947000	1756000	5
947000	1757000	5
947000	1761000	0
947000	1764000	0
947000	1765000	5
947000	1766000	5
947000	1767000	0
947000	1768000	8
947000	1769000	5
947000	1770000	5
947000	1771000	5
947000	1772000	8
947000	1773000	8
947000	1775000	0
947000	1777000	0
947000	1778000	0
947000	1781000	5
947000	1782000	0
947000	1783000	0
947000	1785000	5
947000	1789000	5
947000	1791000	0
947000	1792000	0
947000	1795000	5
948000	1700000	13
948000	1701000	18
948000	1702000	5
948000	1707000	0
948000	1709000	5
948000	1715000	13
948000	1718000	5
948000	1721000	5
948000	1722000	5
948000	1731000	5
948000	1733000	5
948000	1736000	0
948000	1737000	5
948000	1738000	0
948000	1739000	8
948000	1740000	0
948000	1744000	0
948000	1746000	5
948000	1747000	0
948000	1750000	5
948000	1752000	5
948000	1754000	0
948000	1756000	5
948000	1757000	5
948000	1761000	5
948000	1762000	5
948000	1764000	5
948000	1766000	5
948000	1767000	5
948000	1768000	8
948000	1769000	8
948000	1771000	90
948000	1772000	335
948000	1773000	87
948000	1778000	0
948000	1779000	0
948000	1781000	0
948000	1785000	0
948000	1786000	0
948000	1787000	5
948000	1792000	5
948000	1794000	0
948000	1795000	8
949000	1700000	5
949000	1701000	8
949000	1703000	5
949000	1704000	5
949000	1705000	5
949000	1706000	5
949000	1715000	5
949000	1716000	5
949000	1719000	5
949000	1723000	5
949000	1724000	5
949000	1725000	0
949000	1737000	0
949000	1739000	8
949000	1743000	5
949000	1744000	5
949000	1745000	0
949000	1747000	5
949000	1749000	0
949000	1752000	5
949000	1754000	5
949000	1755000	5
